[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 14.0, 20.0, 21.0, 23.0, 24.0, 25.0, 31.0, 32.0, 34.0, 35.0], '0.9764705882352941\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 11.0, 14.0, 19.0, 21.0, 23.0, 24.0, 26.0, 27.0, 28.0, 34.0, 35.0], '0.9725490196078431\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 11.0, 14.0, 19.0, 20.0, 21.0, 22.0, 23.0, 25.0, 28.0, 34.0, 35.0], '0.9725490196078431\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 11.0, 14.0, 15.0, 16.0, 21.0, 22.0, 23.0, 25.0, 33.0, 34.0, 35.0], '0.9725490196078431\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 11.0, 13.0, 14.0, 15.0, 21.0, 23.0, 26.0, 27.0, 33.0, 34.0, 35.0], '0.9725490196078431\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 11.0, 12.0, 20.0, 21.0, 23.0, 24.0, 26.0, 31.0, 32.0, 34.0, 35.0], '0.9764705882352941\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 11.0, 12.0, 14.0, 18.0, 21.0, 23.0, 28.0, 32.0, 33.0, 34.0, 35.0], '0.9568627450980393\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 14.0, 20.0, 21.0, 23.0, 24.0, 25.0, 31.0, 32.0, 34.0, 35.0], '0.9764705882352941\n']    16
[[3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 11.0, 14.0, 19.0, 21.0, 23.0, 24.0, 26.0, 27.0, 28.0, 34.0, 35.0], '0.9725490196078431\n']    16
